stimID,stimType,prime,target,prime_cond,target_cond,prime_lex,target_lex,prime_corrAns,target_corrAns,prime_freq,target_freq,lsa,prime_audio,target_audio,thisN,thisTrialN,thisRepN,primeKey.keys,primeKey.corr,primeKey.rt,primeKey.duration,targetKey.keys,targetKey.corr,targetKey.rt,targetKey.duration,breakKey.keys,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome.started,welcomeKey.started,welcome.stopped,welcomeKey.keys,welcomeKey.rt,welcomeKey.duration,start.started,startKey.started,start.stopped,startKey.keys,startKey.rt,startKey.duration,fix.started,fix_rand.started,fix_rand.stopped,fix.stopped,primeStim.started,primeAudio.started,primeText.started,primeKey.started,primeAudio.stopped,primeStim.stopped,trials.primeKey.keys,trials.primeKey.corr,trials.primeKey.rt,trials.primeKey.duration,targetStim.started,targetAudio.started,targetText.started,targetKey.started,targetStim.stopped,trials.targetKey.keys,trials.targetKey.corr,trials.targetKey.rt,trials.targetKey.duration,pause.started,pause.stopped,trials.breakKey.keys,targetAudio.stopped,participant,list_no,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08448819999830448,0.08703369999784627,0.6066456999978982,space,0.5045328999985941,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987,1,2025-04-08_18h42.16.985,ldt-dutch,2024.2.4,60.09983785172914,2025-04-08 18h42.20.257164 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6104171999977552,0.6208349999978964,2.0050860999981523,space,1.3689770999990287,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,987,1,2025-04-08_18h42.16.985,ldt-dutch,2024.2.4,60.09983785172914,2025-04-08 18h42.20.257164 +0200,
77,filler,wonder,boodschap,filler,filler,w,w,j,j,3.1399,3.2025,None,wonder.wav,boodschap.wav,0,0,0,j,1,0.8030163000003085,None,j,1,0.6428264999995008,None,None,,,,,0,0,0,76,2.120595799999137,,,,,,,,,,,,,,3.6888921999998274,3.703868099997635,4.241440499998134,4.221942699998181,2.8622233999994933,2.8707112666673007,2.870726099998137,2.870726099998137,3.654038099997706,3.688831499999651,j,1,0.8030163000003085,None,4.224382099997456,4.2373043666668915,4.241440499998134,4.241440499998134,4.8889808999992965,j,1,0.6428264999995008,None,4.903328199998214,4.9033435999990616,None,,987,1,2025-04-08_18h42.16.985,ldt-dutch,2024.2.4,60.09983785172914,2025-04-08 18h42.20.257164 +0200,
242,filler,krommel,koers,pw_emb,s_ph,nw,w,f,j,None,2.7135,None,krommel.wav,koers.wav,1,1,0,f,1,1.9805628000030993,None,j,1,0.8191938999989361,None,None,,,,,0,1,1,241,4.92042500000025,,,,,,,,,,,,,,7.222517499998503,7.2468740999975125,7.78816359999837,7.772167299997818,5.228930699999182,5.237299566666722,5.2377864999980375,5.2377864999980375,6.02076390000002,7.22246389999782,f,1,1.9805628000030993,None,7.780697799997142,7.787599566665691,7.78816359999837,7.78816359999837,8.622515600000042,j,1,0.8191938999989361,None,8.622551299999031,8.622561599997425,None,8.60446509999747,987,1,2025-04-08_18h42.16.985,ldt-dutch,2024.2.4,60.09983785172914,2025-04-08 18h42.20.257164 +0200,
269,filler,beslond,naalden,pw_cvc,en_pl,nw,w,f,j,None,2.2068,None,beslond.wav,naalden.wav,2,2,0,f,1,0.7811882000023616,None,j,1,0.7428032000025269,None,None,,,,,0,2,2,268,8.63823179999963,,,,,,,,,,,,,,10.443516699997417,10.46433579999939,11.221350100000564,11.205499299998337,9.624227199998131,9.6377407666662,9.63756210000065,9.63756210000065,,10.429599200000666,f,1,0.7811882000023616,None,11.213628299999982,11.2209618666641,11.221350100000564,11.221350100000564,11.972473199999513,j,1,0.7428032000025269,None,11.983542099998886,11.983556200000749,None,,987,1,2025-04-08_18h42.16.985,ldt-dutch,2024.2.4,60.09983785172914,2025-04-08 18h42.20.257164 +0200,
46,experimental,vogels,partners,s_pl,s_pl,w,w,j,j,2.786,2.7466,None,vogels.wav,partners.wav,3,3,0,j,1,1.121224100003019,None,j,1,0.6607860000003711,None,None,,,,,0,3,3,45,11.987764499997866,,,,,,,,,,,,,,13.505769399998826,13.521236900000076,13.928255999999237,13.905729999998584,12.364109199999803,12.37109406666447,12.371092999997927,12.371092999997927,13.304534399998374,13.505717199997889,j,1,1.121224100003019,None,13.913576799997827,13.921146566666964,13.928255999999237,13.928255999999237,14.589576300000772,j,1,0.6607860000003711,None,14.603624699997454,14.603638999997202,None,,987,1,2025-04-08_18h42.16.985,ldt-dutch,2024.2.4,60.09983785172914,2025-04-08 18h42.20.257164 +0200,
156,filler,hieden,klyppel,pw_en,pw,nw,nw,f,f,None,None,None,hieden.wav,klyppel.wav,4,4,0,f,1,0.921156799999153,None,f,1,0.5873643000013544,None,None,,,,,0,4,4,155,14.624325199998566,,,,,,,,,,,,,,16.373689599997306,16.38749689999895,16.804749599999923,16.78897329999745,15.414369800000713,15.421193666665447,15.42830789999789,15.42830789999789,,16.356017999998585,f,1,0.921156799999153,None,16.797867499997665,16.804429266663888,16.804749599999923,16.804749599999923,17.405893899998773,f,1,0.5873643000013544,None,17.42368649999844,17.423702699998103,None,,987,1,2025-04-08_18h42.16.985,ldt-dutch,2024.2.4,60.09983785172914,2025-04-08 18h42.20.257164 +0200,
25,experimental,kerels,kamers,s_pl,s_pl,w,w,j,j,3.1156,2.8555,None,kerels.wav,kamers.wav,5,5,0,j,1,0.5682345000022906,None,j,1,0.6384615000024496,None,None,,,,,0,5,5,24,17.437546599998313,,,,,,,,,,,,,,18.573741399999562,18.587729499999114,19.421564399999625,19.406038900000567,17.964650099998835,17.971433766666692,17.9712612000003,17.9712612000003,,18.555930700000317,j,1,0.5682345000022906,None,19.414039799998136,19.42147006666734,19.421564399999625,19.421564399999625,20.073368299999856,j,1,0.6384615000024496,None,20.083788500000082,20.083805599999323,None,,987,1,2025-04-08_18h42.16.985,ldt-dutch,2024.2.4,60.09983785172914,2025-04-08 18h42.20.257164 +0200,
145,filler,verganden,dap,pw_en,pw,nw,nw,f,f,None,None,None,verganden.wav,dap.wav,6,6,0,,,,,,,,,,,,,,0,6,6,144,20.088122199998907,,,,,,,,,,,,,,20.083894999999757,20.088122199998907,20.50478799999837,20.491377999998804,20.49997639999856,20.506767066665148,20.50478799999837,20.50478799999837,,,,,,,,,,,,,,,,,,,,,,,,,,,
